timestamp,price,quantity
3,2029,6
5,2031,1
13,2031,2
14,2029,1
15,2032,1
20,2030,7
28,2033,1
31,2031,1
37,2033,1
38,2030,11
42,2030,3
42,2030,2
43,2030,1
44,2030,1
48,2031,1
54,2030,6
63,2029,1
68,2029,2
69,2032,1
72,2033,1
73,2030,15
77,2032,1
77,2032,1
78,2032,1
79,2032,1
81,2033,14
83,2033,11
93,2032,4
96,2032,1
96,2032,1
96,2030,6
101,2032,4
103,2033,2
107,2029,6
108,2029,1
113,2033,6
121,2030,2
133,2032,1
140,2033,1
143,2031,1
145,2030,1
145,2031,2
148,2030,1
150,2030,1
151,2033,1
152,2031,7
152,2031,1
154,2033,1
155,2032,1
155,2030,4
158,2030,11
162,2032,1
162,2032,3
164,2030,4
167,2030,1
168,2033,2
171,2030,1
182,2033,7
187,2031,5
187,2031,3
189,2033,2
190,2030,1
190,2031,2
201,2033,12
206,2033,1
208,2032,1
211,2030,2
213,2030,1
216,2030,1
218,2030,1
219,2031,1
220,2031,1
221,2031,1
221,2031,1
227,2034,9
237,2034,5
239,2033,1
245,2030,1
247,2034,1
251,2034,2
252,2031,1
253,2031,1
254,2034,1
264,2031,1
265,2034,2
265,2033,1
267,2033,2
274,2031,2
274,2031,3
277,2033,3
280,2034,1
281,2031,1
281,2031,2
281,2031,1
286,2031,1
290,2034,1
293,2031,1
299,2031,6
300,2032,1
301,2032,5
307,2030,1
312,2030,1
315,2030,1
317,2033,1
322,2032,1
328,2030,5
336,2030,1
339,2033,2
342,2030,1
342,2030,1
343,2030,1
343,2030,1
343,2030,9
344,2030,1
352,2030,1
355,2030,1
356,2030,1
359,2032,1
363,2030,1
367,2030,1
367,2030,1
371,2032,1
374,2029,9
377,2032,1
379,2032,1
379,2030,9
381,2030,1
384,2030,1
385,2032,1
388,2032,4
394,2032,1
396,2029,9
397,2033,1
403,2029,2
403,2029,2
408,2032,9
412,2031,3
414,2029,1
415,2030,2
419,2029,2
422,2029,2
423,2030,1
423,2030,6
423,2032,1
423,2030,1
425,2028,1
427,2028,1
432,2029,2
441,2028,1
441,2028,2
445,2028,1
447,2028,1
451,2029,7
453,2029,1
453,2032,15
456,2031,1
461,2029,1
463,2031,1
465,2030,1
468,2030,5
469,2032,1
470,2029,2
472,2032,1
476,2030,2
483,2031,1
484,2032,5
489,2029,1
491,2029,2
493,2031,1
501,2032,8
501,2032,2
506,2031,1
513,2029,9
516,2029,13
520,2029,3
520,2029,7
523,2031,5
523,2031,1
523,2029,2
526,2029,15
527,2029,2
532,2033,12
534,2030,1
535,2029,8
536,2029,1
539,2031,1
539,2029,5
544,2029,1
550,2029,3
550,2029,1
550,2029,8
550,2032,1
567,2029,1
568,2029,1
570,2029,13
570,2029,2
574,2029,1
580,2032,1
581,2030,1
584,2030,4
598,2030,5
599,2032,2
601,2029,9
605,2029,15
605,2029,1
610,2029,8
610,2032,1
611,2032,9
622,2029,1
629,2031,1
630,2029,5
637,2029,1
639,2029,1
644,2029,1
646,2029,1
649,2029,1
651,2031,1
660,2030,2
661,2033,8
665,2029,1
666,2030,1
666,2030,9
671,2030,1
677,2033,11
679,2033,15
692,2030,1
692,2030,6
696,2030,1
696,2030,1
696,2030,6
698,2030,1
699,2033,15
707,2033,2
708,2030,1
709,2033,1
710,2032,1
714,2029,1
714,2031,6
724,2028,9
725,2032,1
732,2029,1
732,2029,1
732,2029,4
737,2031,1
743,2031,1
744,2031,1
744,2031,2
746,2029,1
756,2033,13
758,2033,1
763,2029,1
764,2030,3
768,2029,1
769,2029,4
771,2029,1
774,2028,4
780,2027,1
787,2029,10
788,2028,1
791,2027,1
793,2025,1
795,2028,1
798,2027,1
799,2026,2
804,2025,1
804,2025,1
804,2025,1
807,2027,1
807,2028,14
815,2026,1
817,2026,1
819,2026,4
820,2026,1
821,2026,14
825,2028,1
827,2026,1
834,2025,7
838,2029,1
841,2028,1
845,2027,1
845,2026,2
846,2030,7
848,2029,1
852,2029,1
854,2029,1
866,2028,1
869,2029,1
871,2028,5
872,2027,7
873,2029,1
875,2029,1
888,2028,4
891,2031,2
893,2028,2
895,2030,1
898,2031,2
908,2028,2
908,2028,3
912,2030,1
912,2029,2
916,2028,1
924,2029,1
929,2026,8
932,2030,2
937,2029,1
940,2029,1
944,2027,9
947,2030,10
947,2030,10
947,2030,4
958,2028,2
966,2028,1
969,2030,1
971,2030,4
971,2030,1
972,2028,14
978,2031,1
987,2030,2
988,2028,2
993,2028,3
994,2030,1
998,2028,3
998,2028,1
1001,2028,1
1004,2028,1
1006,2030,1
1017,2029,1
1019,2029,8
1019,2032,14
1023,2029,1
1023,2031,1
1024,2029,5
1026,2029,14
1029,2031,1
1031,2030,6
1055,2029,1
1058,2030,5
1063,2029,1
1064,2029,1
1064,2029,12
1065,2032,1
1068,2028,1
1070,2029,1
1076,2029,1
1078,2029,1
1079,2031,1
1080,2029,5
1083,2029,1
1088,2032,2
1088,2031,1
1090,2029,1
1091,2030,5
1096,2028,1
1097,2031,1
1102,2028,1
1105,2028,9
1111,2027,1
1112,2028,1
1113,2027,1
1118,2031,1
1120,2029,2
1123,2028,1
1135,2030,1
1143,2030,1
1145,2028,1
1146,2032,4
1151,2028,1
1161,2031,1
1164,2032,2
1166,2029,3
1166,2029,1
1166,2029,0
1166,2029,8
1168,2028,2
1169,2029,4
1171,2030,1
1173,2030,1
1173,2028,8
1178,2028,3
1181,2030,1
1182,2031,2
1183,2027,4
1192,2028,2
1198,2028,1
1199,2030,1
1201,2029,4
1202,2028,1
1209,2028,9
1210,2031,1
1213,2028,1
1213,2031,13
1216,2031,2
1216,2030,1
1217,2030,1
1218,2028,1
1222,2028,1
1225,2031,2
1228,2028,1
1232,2030,1
1232,2030,3
1235,2028,1
1237,2028,1
1239,2028,1
1252,2030,1
1254,2031,1
1259,2028,1
1262,2028,1
1264,2031,2
1266,2028,1
1269,2031,1
1275,2031,2
1276,2028,2
1278,2029,5
1281,2029,2
1284,2029,2
1288,2032,8
1290,2028,1
1292,2028,1
1294,2032,4
1298,2032,2
1301,2031,1
1304,2029,3
1304,2032,1
1307,2029,3
1307,2029,8
1309,2029,1
1311,2029,1
1311,2029,2
1312,2029,1
1315,2029,2
1319,2029,2
1322,2032,1
1323,2030,1
1326,2029,1
1328,2029,1
1329,2031,1
1332,2031,1
1336,2029,1
1336,2032,9
1340,2029,1
1345,2031,1
1348,2029,13
1349,2029,4
1356,2033,5
1358,2031,1
1361,2029,1
1365,2029,1
1371,2029,1
1372,2030,5
1374,2029,1
1377,2030,2
1378,2029,2
1382,2032,1
1383,2030,1
1386,2030,1
1386,2033,1
1393,2033,1
1394,2033,1
1406,2030,1
1415,2030,1
1416,2032,4
1420,2030,9
1421,2032,1
1422,2030,1
1436,2030,3
1438,2030,1
1439,2030,1
1441,2032,1
1444,2030,1
1446,2030,2
1451,2033,1
1452,2030,1
1456,2031,1
1456,2031,1
1459,2030,2
1464,2030,2
1470,2033,2
1470,2032,1
1472,2032,1
1474,2030,1
1475,2032,1
1482,2033,2
1482,2032,1
1487,2032,1
1489,2031,3
1490,2029,1
1491,2029,1
1494,2029,4
1495,2029,1
1515,2033,12
1515,2033,1
1516,2031,1
1521,2032,1
1528,2032,1
1535,2030,1
1536,2030,1
1540,2032,1
1542,2030,2
1549,2032,3
1551,2030,1
1551,2033,6
1552,2030,1
1552,2033,1
1556,2030,1
1560,2033,7
1564,2033,15
1564,2032,5
1568,2032,2
1568,2032,5
1569,2033,1
1574,2030,1
1574,2033,11
1574,2030,1
1576,2033,10
1577,2029,14
1584,2033,2
1587,2032,1
1590,2032,1
1592,2030,1
1593,2030,1
1594,2032,1
1595,2032,1
1597,2033,1
1597,2033,3
1607,2031,2
1607,2031,2
1610,2031,1
1610,2031,2
1615,2033,1
1631,2030,1
1631,2032,6
1634,2033,1
1634,2033,1
1640,2033,1
1640,2032,2
1642,2034,14
1644,2033,1
1649,2031,8
1649,2034,1
1656,2032,3
1657,2033,1
1658,2031,1
1665,2031,1
1671,2031,2
1674,2033,1
1678,2031,7
1682,2031,14
1682,2033,2
1687,2034,11
1690,2031,10
1692,2030,2
1701,2031,1
1716,2033,1
1718,2033,1
1723,2031,14
1725,2030,9
1726,2034,1
1728,2030,1
1730,2030,2
1731,2030,1
1733,2033,1
1733,2034,2
1736,2032,1
1744,2030,2
1744,2031,3
1748,2030,1
1767,2030,2
1770,2030,1
1779,2033,1
1788,2030,1
1790,2033,13
1801,2034,7
1803,2030,1
1809,2034,2
1817,2034,13
1822,2032,1
1824,2032,1
1825,2033,1
1829,2034,15
1833,2031,1
1836,2033,7
1838,2031,1
1848,2033,1
1850,2031,2
1855,2031,2
1856,2031,12
1858,2033,1
1870,2032,1
1873,2032,1
1876,2032,1
1876,2032,1
1882,2032,1
1882,2033,3
1885,2036,1
1896,2034,2
1902,2033,1
1908,2035,4
1909,2033,2
1922,2035,1
1924,2036,15
1929,2033,2
1929,2033,2
1930,2032,1
1930,2032,1
1931,2032,1
1932,2034,1
1937,2035,8
1939,2034,1
1940,2034,1
1942,2032,1
1943,2032,1
1948,2031,1
1956,2032,2
1961,2033,6
1967,2034,1
1977,2032,1
1977,2032,1
1980,2032,1
1980,2032,14
1984,2033,2
1990,2033,1
1993,2035,1
2001,2033,2
2002,2033,15
2003,2033,1
2004,2036,1
2021,2032,1
2030,2034,1
2037,2034,1
2039,2034,2
2040,2034,2
2042,2034,1
2044,2034,1
2045,2034,1
2046,2034,4
2050,2032,1
2050,2035,2
2054,2035,1
2064,2033,2
2067,2033,2
2067,2033,3
2070,2032,1
2073,2035,1
2076,2034,8
2078,2035,15
2078,2034,1
2079,2032,1
2080,2035,1
2081,2032,3
2081,2032,12
2081,2035,1
2083,2032,1
2087,2032,1
2089,2032,2
2089,2032,1
2089,2033,2
2090,2034,1
2097,2031,1
2100,2031,3
2101,2031,1
2103,2030,1
2103,2034,1
2104,2030,1
2106,2030,1
2107,2030,1
2111,2034,1
2113,2034,11
2115,2032,6
2118,2032,1
2120,2032,9
2123,2034,5
2123,2036,13
2123,2036,1
2125,2034,6
2128,2033,1
2139,2034,1
2148,2033,2
2148,2033,3
2159,2032,7
2160,2032,1
2160,2034,1
2160,2034,8
2164,2032,3
2165,2031,1
2166,2033,5
2166,2033,7
2169,2031,7
2174,2032,4
2175,2032,1
2177,2034,1
2182,2032,1
2187,2034,1
2194,2034,1
2194,2034,1
2196,2034,1
2200,2043,15
2205,2037,3
2210,2041,10
2211,2040,1
2212,2036,1
2218,2038,5
2224,2037,2
2228,2039,1
2230,2037,1
2230,2037,5
2237,2040,1
2238,2037,1
2244,2038,11
2245,2040,4
2246,2041,1
2255,2038,1
2257,2038,1
2267,2037,2
2268,2038,5
2271,2037,1
2277,2038,1
2283,2038,6
2283,2038,1
2284,2037,1
2299,2037,13
2301,2037,1
2304,2041,1
2305,2037,1
2309,2041,1
2311,2038,5
2314,2039,2
2317,2037,1
2317,2038,4
2323,2040,1
2326,2040,1
2342,2038,1
2343,2037,1
2347,2041,2
2355,2037,1
2359,2037,3
2369,2037,1
2370,2040,1
2373,2036,1
2373,2036,1
2374,2036,1
2380,2037,1
2386,2036,8
2387,2037,1
2387,2040,1
2388,2040,14
2393,2038,1
2407,2039,1
2410,2040,6
2413,2037,4
2416,2037,4
2428,2039,7
2430,2036,1
2441,2036,1
2443,2036,1
2443,2036,7
2443,2036,8
2445,2036,11
2449,2036,14
2449,2037,2
2452,2036,1
2457,2039,14
2460,2038,1
2461,2036,14
2468,2037,1
2470,2036,1
2472,2038,1
2481,2038,1
2481,2039,9
2481,2036,2
2482,2036,1
2484,2040,2
2488,2036,1
2489,2036,1
2492,2038,1
2494,2036,1
2496,2036,7
2498,2039,6
2501,2036,15
2504,2039,2
2507,2038,4
2514,2038,1
2514,2037,4
2517,2038,1
2520,2036,1
2521,2036,3
2527,2038,1
2528,2039,2
2531,2039,1
2536,2038,1
2540,2035,1
2544,2036,5
2555,2036,1
2555,2039,1
2558,2038,5
2558,2036,5
2560,2038,1
2561,2036,1
2561,2039,15
2562,2038,1
2564,2036,1
2565,2036,1
2572,2036,1
2579,2040,2
2582,2036,14
2585,2039,2
2589,2036,1
2590,2039,2
2594,2036,1
2597,2036,1
2607,2036,4
2607,2036,1
2610,2036,5
2611,2035,10
2612,2037,1
2614,2035,1
2618,2035,1
2621,2036,1
2627,2036,1
2641,2038,2
2643,2035,4
2645,2035,2
2647,2037,3
2647,2037,10
2652,2037,1
2661,2037,1
2667,2038,2
2682,2036,1
2682,2039,2
2683,2035,1
2684,2038,1
2685,2035,1
2692,2038,1
2694,2036,1
2697,2038,1
2703,2039,6
2705,2037,1
2712,2037,1
2723,2034,1
2725,2034,2
2729,2034,1
2734,2034,15
2743,2038,1
2747,2037,5
2749,2035,2
2759,2037,3
2763,2039,1
2768,2036,15
2773,2036,4
2776,2036,1
2780,2037,2
2780,2037,1
2781,2037,1
2785,2039,1
2787,2039,1
2790,2039,1
2793,2037,1
2796,2037,1
2805,2037,1
